"GridID","area","ORIGFID","Depth","DistCoast","x.pos","y.pos","impact"
95052,0.25,4718,-12.87,21269,420305.73,6159265.76,1
96052,0.25,4719,-13.23,20770,420805.73,6159265.76,1
97052,0.25,4720,-13.59,20272,421305.73,6159265.76,1
98052,0.25,4721,-14.21,19773,421805.73,6159265.76,1
99052,0.25,4722,-15.74,19275,422305.73,6159265.76,1
100052,0.25,4723,-17.6,18777,422805.73,6159265.76,1
101052,0.25,4724,-19.81,18278,423305.73,6159265.76,1
102052,0.25,4725,-21.66,17780,423805.73,6159265.76,1
103052,0.25,4726,-23.3,17282,424305.73,6159265.76,1
104052,0.25,4727,-25.19,16785,424805.73,6159265.76,1
105052,0.25,4728,-24.94,16287,425305.73,6159265.76,1
106052,0.25,4729,-14.04,15789,425805.73,6159265.76,1
107052,0.25,4730,-9.42,15292,426305.73,6159265.76,1
108052,0.25,4731,-6.52,14795,426805.73,6159265.76,1
109052,0.25,4732,-5.78,14298,427305.73,6159265.76,1
110052,0.25,4733,-6.01,13801,427805.73,6159265.76,1
111052,0.25,4734,-8.9,13304,428305.73,6159265.76,1
112052,0.25,4735,-8.12,12808,428805.73,6159265.76,1
113052,0.25,4736,-8.85,12312,429305.73,6159265.76,1
114052,0.25,4737,-8.47,11816,429805.73,6159265.76,1
115052,0.25,4738,-8.26,11321,430305.73,6159265.76,1
116052,0.25,4739,-8.43,10826,430805.73,6159265.76,1
117052,0.25,4740,-9.25,10331,431305.73,6159265.76,1
118052,0.25,4741,-8.91,9838,431805.73,6159265.76,1
119052,0.25,4742,-8.89,9344,432305.73,6159265.76,1
120052,0.25,4743,-8.1,8852,432805.73,6159265.76,1
121052,0.25,4744,-7.31,8359,433305.73,6159265.76,1
122052,0.25,4745,-7.29,7867,433805.73,6159265.76,1
123052,0.25,4746,-7.8,7376,434305.73,6159265.76,1
124052,0.25,4747,-10.16,6887,434805.73,6159265.76,1
125052,0.25,4748,-10.11,6399,435305.73,6159265.76,1
126052,0.25,4749,-8.28,5913,435805.73,6159265.76,1
127052,0.25,4750,-8.08,5429,436305.73,6159265.76,1
128052,0.25,4751,-8.36,4949,436805.73,6159265.76,1
129052,0.25,4752,-7.95,4471,437305.73,6159265.76,1
130052,0.25,4753,-5.4,3994,437805.73,6159265.76,1
131052,0.25,4754,-5,3523,438305.73,6159265.76,1
132052,0.25,4755,-4.65,3057,438805.73,6159265.76,1
133052,0.25,4756,-4.41,2592,439305.73,6159265.76,1
134052,0.25,4757,-3.95,2139,439805.73,6159265.76,1
135052,0.25,4758,-4.82,1706,440305.73,6159265.76,1
136052,0.25,4759,-5.16,1276,440805.73,6159265.76,1
137052,0.25,4760,-4.38,824,441305.73,6159265.76,1
138052,0.25,4761,-2.72,377,441805.73,6159265.76,1
37051,0.25,4762,-29.21,50251,391305.73,6159765.76,1
38051,0.25,4763,-30.37,49752,391805.73,6159765.76,1
39051,0.25,4764,-31.95,49252,392305.73,6159765.76,1
40051,0.25,4765,-33.77,48753,392805.73,6159765.76,1
41051,0.25,4766,-35.1,48253,393305.73,6159765.76,1
42051,0.25,4767,-34.98,47754,393805.73,6159765.76,1
43051,0.25,4768,-34,47254,394305.73,6159765.76,1
44051,0.25,4769,-33.01,46755,394805.73,6159765.76,1
45051,0.25,4770,-32.32,46255,395305.73,6159765.76,1
46051,0.25,4771,-32.03,45756,395805.73,6159765.76,1
47051,0.25,4772,-31.97,45257,396305.73,6159765.76,1
48051,0.25,4773,-31.73,44757,396805.73,6159765.76,1
49051,0.25,4774,-31.14,44258,397305.73,6159765.76,1
50051,0.25,4775,-30.02,43758,397805.73,6159765.76,1
51051,0.25,4776,-28.56,43259,398305.73,6159765.76,1
52051,0.25,4777,-27.23,42760,398805.73,6159765.76,1
53051,0.25,4778,-26.36,42260,399305.73,6159765.76,1
54051,0.25,4779,-25.84,41761,399805.73,6159765.76,1
55051,0.25,4780,-25.45,41262,400305.73,6159765.76,1
56051,0.25,4781,-24.96,40762,400805.73,6159765.76,1
57051,0.25,4782,-23.28,40263,401305.73,6159765.76,1
58051,0.25,4783,-20.61,39764,401805.73,6159765.76,1
59051,0.25,4784,-17.63,39264,402305.73,6159765.76,1
60051,0.25,4785,-14.13,38765,402805.73,6159765.76,1
61051,0.25,4786,-10.46,38266,403305.73,6159765.76,1
62051,0.25,4787,-7.59,37767,403805.73,6159765.76,1
63051,0.25,4788,-7.82,37268,404305.73,6159765.76,1
64051,0.25,4789,-8.21,36769,404805.73,6159765.76,1
65051,0.25,4790,-8.53,36269,405305.73,6159765.76,1
66051,0.25,4791,-8.87,35770,405805.73,6159765.76,1
67051,0.25,4792,-9.12,35271,406305.73,6159765.76,1
68051,0.25,4793,-9.3,34772,406805.73,6159765.76,1
69051,0.25,4794,-9.47,34273,407305.73,6159765.76,1
70051,0.25,4795,-10.05,33774,407805.73,6159765.76,1
71051,0.25,4796,-10.91,33275,408305.73,6159765.76,1
72051,0.25,4797,-11.52,32776,408805.73,6159765.76,1
73051,0.25,4798,-11.14,32277,409305.73,6159765.76,1
74051,0.25,4799,-10.73,31778,409805.73,6159765.76,1
75051,0.25,4800,-10.53,31279,410305.73,6159765.76,1
76051,0.25,4801,-10.42,30780,410805.73,6159765.76,1
77051,0.25,4802,-10.44,30282,411305.73,6159765.76,1
78051,0.25,4803,-10.92,29783,411805.73,6159765.76,1
79051,0.25,4804,-10.92,29284,412305.73,6159765.76,1
80051,0.25,4805,-10.93,28785,412805.73,6159765.76,1
81051,0.25,4806,-11.05,28287,413305.73,6159765.76,1
82051,0.25,4807,-11.32,27788,413805.73,6159765.76,1
83051,0.25,4808,-11.53,27289,414305.73,6159765.76,1
84051,0.25,4809,-11.62,26791,414805.73,6159765.76,1
85051,0.25,4810,-11.86,26292,415305.73,6159765.76,1
86051,0.25,4811,-12.01,25794,415805.73,6159765.76,1
87051,0.25,4812,-11.75,25296,416305.73,6159765.76,1
88051,0.25,4813,-11.61,24797,416805.73,6159765.76,1
89051,0.25,4814,-11.67,24299,417305.73,6159765.76,1
90051,0.25,4815,-11.8,23801,417805.73,6159765.76,1
91051,0.25,4816,-12.13,23303,418305.73,6159765.76,1
92051,0.25,4817,-12.64,22805,418805.73,6159765.76,1
93051,0.25,4818,-12.95,22307,419305.73,6159765.76,1
94051,0.25,4819,-12.98,21809,419805.73,6159765.76,1
95051,0.25,4820,-13.11,21312,420305.73,6159765.76,1
96051,0.25,4821,-13.46,20814,420805.73,6159765.76,1
97051,0.25,4822,-13.83,20317,421305.73,6159765.76,1
98051,0.25,4823,-14.44,19819,421805.73,6159765.76,1
99051,0.25,4824,-15.55,19322,422305.73,6159765.76,1
100051,0.25,4825,-17.35,18825,422805.73,6159765.76,1
101051,0.25,4826,-19.34,18328,423305.73,6159765.76,1
102051,0.25,4827,-21.11,17832,423805.73,6159765.76,1
103051,0.25,4828,-22.75,17335,424305.73,6159765.76,1
104051,0.25,4829,-24.24,16839,424805.73,6159765.76,1
105051,0.25,4830,-22.9,16343,425305.73,6159765.76,1
106051,0.25,4831,-10.67,15847,425805.73,6159765.76,1
107051,0.25,4832,-9.46,15352,426305.73,6159765.76,1
108051,0.25,4833,-8.87,14856,426805.73,6159765.76,1
109051,0.25,4834,-8.8,14361,427305.73,6159765.76,1
110051,0.25,4835,-7.94,13867,427805.73,6159765.76,1
111051,0.25,4836,-8.05,13373,428305.73,6159765.76,1
112051,0.25,4837,-8.86,12879,428805.73,6159765.76,1
113051,0.25,4838,-8.23,12386,429305.73,6159765.76,1
114051,0.25,4839,-8.27,11893,429805.73,6159765.76,1
115051,0.25,4840,-8.53,11400,430305.73,6159765.76,1
116051,0.25,4841,-8.77,10908,430805.73,6159765.76,1
117051,0.25,4842,-10.37,10416,431305.73,6159765.76,1
118051,0.25,4843,-10.09,9926,431805.73,6159765.76,1
119051,0.25,4844,-9.42,9436,432305.73,6159765.76,1
120051,0.25,4845,-9.21,8947,432805.73,6159765.76,1
121051,0.25,4846,-8.17,8460,433305.73,6159765.76,1
122051,0.25,4847,-8.01,7974,433805.73,6159765.76,1
123051,0.25,4848,-7.71,7490,434305.73,6159765.76,1
124051,0.25,4849,-8.68,7008,434805.73,6159765.76,1
125051,0.25,4850,-9.15,6529,435305.73,6159765.76,1
126051,0.25,4851,-8.29,6051,435805.73,6159765.76,1
127051,0.25,4852,-7.6,5575,436305.73,6159765.76,1
128051,0.25,4853,-8.31,5103,436805.73,6159765.76,1
129051,0.25,4854,-8.07,4636,437305.73,6159765.76,1
130051,0.25,4855,-6.17,4171,437805.73,6159765.76,1
131051,0.25,4856,-4.89,3708,438305.73,6159765.76,1
132051,0.25,4857,-4.6,3257,438805.73,6159765.76,1
133051,0.25,4858,-4.2,2821,439305.73,6159765.76,1
134051,0.25,4859,-4.1,2394,439805.73,6159765.76,1
135051,0.25,4860,-5.35,1942,440305.73,6159765.76,1
136051,0.25,4861,-5.46,1494,440805.73,6159765.76,1
137051,0.25,4862,-4.94,1036,441305.73,6159765.76,1
138051,0.25,4863,-3.76,578,441805.73,6159765.76,1
37050,0.25,4864,-29.01,50275,391305.73,6160265.76,1
38050,0.25,4865,-30.15,49776,391805.73,6160265.76,1
39050,0.25,4866,-32.1,49277,392305.73,6160265.76,1
40050,0.25,4867,-34.1,48778,392805.73,6160265.76,1
41050,0.25,4868,-35.82,48278,393305.73,6160265.76,1
42050,0.25,4869,-34.77,47779,393805.73,6160265.76,1
43050,0.25,4870,-33.64,47280,394305.73,6160265.76,1
44050,0.25,4871,-32.51,46781,394805.73,6160265.76,1
45050,0.25,4872,-31.99,46282,395305.73,6160265.76,1
46050,0.25,4873,-31.95,45782,395805.73,6160265.76,1
47050,0.25,4874,-31.99,45283,396305.73,6160265.76,1
48050,0.25,4875,-31.59,44784,396805.73,6160265.76,1
49050,0.25,4876,-30.74,44285,397305.73,6160265.76,1
50050,0.25,4877,-29.8,43786,397805.73,6160265.76,1
51050,0.25,4878,-28.22,43287,398305.73,6160265.76,1
52050,0.25,4879,-26.74,42788,398805.73,6160265.76,1
53050,0.25,4880,-25.7,42289,399305.73,6160265.76,1
54050,0.25,4881,-25.38,41790,399805.73,6160265.76,1
55050,0.25,4882,-24.99,41291,400305.73,6160265.76,1
56050,0.25,4883,-24.01,40792,400805.73,6160265.76,1
57050,0.25,4884,-21.35,40293,401305.73,6160265.76,1
58050,0.25,4885,-18.5,39794,401805.73,6160265.76,1
59050,0.25,4886,-15.48,39295,402305.73,6160265.76,1
60050,0.25,4887,-12.7,38796,402805.73,6160265.76,1
61050,0.25,4888,-10.01,38297,403305.73,6160265.76,1
62050,0.25,4889,-7.69,37798,403805.73,6160265.76,1
63050,0.25,4890,-8.32,37299,404305.73,6160265.76,1
64050,0.25,4891,-8.87,36801,404805.73,6160265.76,1
65050,0.25,4892,-9.37,36302,405305.73,6160265.76,1
66050,0.25,4893,-9.88,35803,405805.73,6160265.76,1
67050,0.25,4894,-10.26,35305,406305.73,6160265.76,1
68050,0.25,4895,-10.58,34806,406805.73,6160265.76,1
69050,0.25,4896,-10.81,34307,407305.73,6160265.76,1
70050,0.25,4897,-11.45,33809,407805.73,6160265.76,1
71050,0.25,4898,-11.94,33310,408305.73,6160265.76,1
72050,0.25,4899,-11.99,32812,408805.73,6160265.76,1
73050,0.25,4900,-11.35,32313,409305.73,6160265.76,1
74050,0.25,4901,-10.88,31815,409805.73,6160265.76,1
75050,0.25,4902,-10.73,31317,410305.73,6160265.76,1
76050,0.25,4903,-10.94,30818,410805.73,6160265.76,1
77050,0.25,4904,-11.03,30320,411305.73,6160265.76,1
78050,0.25,4905,-11.27,29822,411805.73,6160265.76,1
79050,0.25,4906,-11.49,29324,412305.73,6160265.76,1
80050,0.25,4907,-11.58,28826,412805.73,6160265.76,1
81050,0.25,4908,-11.56,28328,413305.73,6160265.76,1
82050,0.25,4909,-11.63,27830,413805.73,6160265.76,1
83050,0.25,4910,-11.8,27332,414305.73,6160265.76,1
84050,0.25,4911,-12.1,26834,414805.73,6160265.76,1
85050,0.25,4912,-12.24,26337,415305.73,6160265.76,1
86050,0.25,4913,-12.19,25839,415805.73,6160265.76,1
87050,0.25,4914,-12,25342,416305.73,6160265.76,1
88050,0.25,4915,-11.94,24844,416805.73,6160265.76,1
89050,0.25,4916,-12.16,24347,417305.73,6160265.76,1
90050,0.25,4917,-12.36,23850,417805.73,6160265.76,1
91050,0.25,4918,-12.23,23353,418305.73,6160265.76,1
92050,0.25,4919,-12.46,22856,418805.73,6160265.76,1
93050,0.25,4920,-12.86,22359,419305.73,6160265.76,1
94050,0.25,4921,-12.99,21863,419805.73,6160265.76,1
95050,0.25,4922,-13.12,21366,420305.73,6160265.76,1
96050,0.25,4923,-13.55,20870,420805.73,6160265.76,1
97050,0.25,4924,-14.02,20374,421305.73,6160265.76,1
98050,0.25,4925,-14.78,19878,421805.73,6160265.76,1
99050,0.25,4926,-15.67,19382,422305.73,6160265.76,1
100050,0.25,4927,-17.13,18887,422805.73,6160265.76,1
101050,0.25,4928,-19.03,18392,423305.73,6160265.76,1
102050,0.25,4929,-20.74,17897,423805.73,6160265.76,1
103050,0.25,4930,-22.3,17402,424305.73,6160265.76,1
104050,0.25,4931,-23.06,16908,424805.73,6160265.76,1
105050,0.25,4932,-20.09,16414,425305.73,6160265.76,1
106050,0.25,4933,-10.02,15920,425805.73,6160265.76,1
107050,0.25,4934,-10.06,15427,426305.73,6160265.76,1
108050,0.25,4935,-9.79,14934,426805.73,6160265.76,1
109050,0.25,4936,-9.78,14442,427305.73,6160265.76,1
110050,0.25,4937,-8.83,13949,427805.73,6160265.76,1
111050,0.25,4938,-8.92,13457,428305.73,6160265.76,1
112050,0.25,4939,-9.67,12966,428805.73,6160265.76,1
113050,0.25,4940,-9.36,12475,429305.73,6160265.76,1
114050,0.25,4941,-8.92,11985,429805.73,6160265.76,1
115050,0.25,4942,-9.14,11496,430305.73,6160265.76,1
116050,0.25,4943,-9.21,11008,430805.73,6160265.76,1
117050,0.25,4944,-10.54,10521,431305.73,6160265.76,1
118050,0.25,4945,-11.07,10036,431805.73,6160265.76,1
119050,0.25,4946,-10.45,9551,432305.73,6160265.76,1
120050,0.25,4947,-9.75,9069,432805.73,6160265.76,1
121050,0.25,4948,-9.2,8589,433305.73,6160265.76,1
122050,0.25,4949,-8.96,8110,433805.73,6160265.76,1
123050,0.25,4950,-8.63,7632,434305.73,6160265.76,1
124050,0.25,4951,-8.53,7156,434805.73,6160265.76,1
125050,0.25,4952,-8.92,6684,435305.73,6160265.76,1
126050,0.25,4953,-8.46,6216,435805.73,6160265.76,1
127050,0.25,4954,-8.28,5750,436305.73,6160265.76,1
128050,0.25,4955,-8.72,5285,436805.73,6160265.76,1
129050,0.25,4956,-8.46,4825,437305.73,6160265.76,1
130050,0.25,4957,-7.11,4375,437805.73,6160265.76,1
131050,0.25,4958,-5.56,3937,438305.73,6160265.76,1
132050,0.25,4959,-5.12,3508,438805.73,6160265.76,1
133050,0.25,4960,-4.84,3060,439305.73,6160265.76,1
134050,0.25,4961,-4.64,2610,439805.73,6160265.76,1
135050,0.25,4962,-5.4,2152,440305.73,6160265.76,1
136050,0.25,4963,-5.72,1694,440805.73,6160265.76,1
137050,0.25,4964,-5.4,1241,441305.73,6160265.76,1
138050,0.25,4965,-4.41,781,441805.73,6160265.76,1
139050,0.25,4966,-2.21,332,442305.73,6160265.76,1
37049,0.25,4967,-30.17,50304,391305.73,6160765.76,1
38049,0.25,4968,-31.29,49805,391805.73,6160765.76,1
39049,0.25,4969,-32.66,49306,392305.73,6160765.76,1
40049,0.25,4970,-34.22,48807,392805.73,6160765.76,1
41049,0.25,4971,-35.82,48308,393305.73,6160765.76,1
42049,0.25,4972,-34.7,47809,393805.73,6160765.76,1
43049,0.25,4973,-33.45,47310,394305.73,6160765.76,1
44049,0.25,4974,-32.25,46812,394805.73,6160765.76,1
45049,0.25,4975,-31.61,46313,395305.73,6160765.76,1
46049,0.25,4976,-31.25,45814,395805.73,6160765.76,1
47049,0.25,4977,-31.05,45315,396305.73,6160765.76,1
48049,0.25,4978,-30.64,44816,396805.73,6160765.76,1
49049,0.25,4979,-29.99,44317,397305.73,6160765.76,1
50049,0.25,4980,-29.03,43818,397805.73,6160765.76,1
51049,0.25,4981,-27.72,43320,398305.73,6160765.76,1
52049,0.25,4982,-26.46,42821,398805.73,6160765.76,1
53049,0.25,4983,-25.41,42322,399305.73,6160765.76,1
54049,0.25,4984,-24.46,41824,399805.73,6160765.76,1
55049,0.25,4985,-22.7,41325,400305.73,6160765.76,1
56049,0.25,4986,-21.64,40826,400805.73,6160765.76,1
57049,0.25,4987,-19.46,40328,401305.73,6160765.76,1
58049,0.25,4988,-16.55,39829,401805.73,6160765.76,1
59049,0.25,4989,-13.38,39331,402305.73,6160765.76,1
60049,0.25,4990,-10.69,38832,402805.73,6160765.76,1
61049,0.25,4991,-9.19,38334,403305.73,6160765.76,1
62049,0.25,4992,-8.59,37836,403805.73,6160765.76,1
63049,0.25,4993,-9.05,37337,404305.73,6160765.76,1
64049,0.25,4994,-9.58,36839,404805.73,6160765.76,1
65049,0.25,4995,-10.13,36341,405305.73,6160765.76,1
66049,0.25,4996,-10.86,35843,405805.73,6160765.76,1
67049,0.25,4997,-11.46,35345,406305.73,6160765.76,1
68049,0.25,4998,-12,34846,406805.73,6160765.76,1
69049,0.25,4999,-12.61,34348,407305.73,6160765.76,1
70049,0.25,5000,-13.33,33850,407805.73,6160765.76,1
71049,0.25,5001,-12.89,33353,408305.73,6160765.76,1
72049,0.25,5002,-12.27,32855,408805.73,6160765.76,1
73049,0.25,5003,-11.38,32357,409305.73,6160765.76,1
74049,0.25,5004,-10.68,31859,409805.73,6160765.76,1
75049,0.25,5005,-10.46,31362,410305.73,6160765.76,1
76049,0.25,5006,-10.85,30864,410805.73,6160765.76,1
77049,0.25,5007,-11.07,30367,411305.73,6160765.76,1
78049,0.25,5008,-11.29,29869,411805.73,6160765.76,1
79049,0.25,5009,-11.57,29372,412305.73,6160765.76,1
80049,0.25,5010,-11.85,28875,412805.73,6160765.76,1
81049,0.25,5011,-11.72,28378,413305.73,6160765.76,1
82049,0.25,5012,-11.78,27881,413805.73,6160765.76,1
83049,0.25,5013,-11.91,27384,414305.73,6160765.76,1
84049,0.25,5014,-12.3,26887,414805.73,6160765.76,1
85049,0.25,5015,-12.61,26390,415305.73,6160765.76,1
86049,0.25,5016,-12.58,25894,415805.73,6160765.76,1
87049,0.25,5017,-12.25,25397,416305.73,6160765.76,1
88049,0.25,5018,-12.29,24901,416805.73,6160765.76,1
89049,0.25,5019,-12.93,24405,417305.73,6160765.76,1
90049,0.25,5020,-13.2,23909,417805.73,6160765.76,1
91049,0.25,5021,-12.75,23413,418305.73,6160765.76,1
92049,0.25,5022,-12.29,22918,418805.73,6160765.76,1
93049,0.25,5023,-12.98,22423,419305.73,6160765.76,1
94049,0.25,5024,-13.14,21927,419805.73,6160765.76,1
95049,0.25,5025,-13.05,21432,420305.73,6160765.76,1
96049,0.25,5026,-13.64,20938,420805.73,6160765.76,1
97049,0.25,5027,-14.25,20443,421305.73,6160765.76,1
98049,0.25,5028,-15.04,19949,421805.73,6160765.76,1
99049,0.25,5029,-16.09,19455,422305.73,6160765.76,1
100049,0.25,5030,-17.36,18962,422805.73,6160765.76,1
101049,0.25,5031,-18.98,18469,423305.73,6160765.76,1
102049,0.25,5032,-20.54,17976,423805.73,6160765.76,1
103049,0.25,5033,-21.65,17483,424305.73,6160765.76,1
104049,0.25,5034,-21.46,16990,424805.73,6160765.76,1
105049,0.25,5035,-19.59,16498,425305.73,6160765.76,1
106049,0.25,5036,-14.61,16006,425805.73,6160765.76,1
107049,0.25,5037,-11.86,15515,426305.73,6160765.76,1
108049,0.25,5038,-11.89,15025,426805.73,6160765.76,1
109049,0.25,5039,-10.9,14535,427305.73,6160765.76,1
110049,0.25,5040,-9.72,14045,427805.73,6160765.76,1
111049,0.25,5041,-8.84,13557,428305.73,6160765.76,1
112049,0.25,5042,-9.8,13069,428805.73,6160765.76,1
113049,0.25,5043,-10.62,12583,429305.73,6160765.76,1
114049,0.25,5044,-10.65,12097,429805.73,6160765.76,1
115049,0.25,5045,-10.5,11613,430305.73,6160765.76,1
116049,0.25,5046,-10.48,11130,430805.73,6160765.76,1
117049,0.25,5047,-11.15,10649,431305.73,6160765.76,1
118049,0.25,5048,-11.45,10169,431805.73,6160765.76,1
119049,0.25,5049,-11.31,9691,432305.73,6160765.76,1
120049,0.25,5050,-10.55,9213,432805.73,6160765.76,1
121049,0.25,5051,-9.83,8737,433305.73,6160765.76,1
122049,0.25,5052,-9.53,8264,433805.73,6160765.76,1
123049,0.25,5053,-9.44,7795,434305.73,6160765.76,1
124049,0.25,5054,-9.16,7329,434805.73,6160765.76,1
125049,0.25,5055,-8.83,6863,435305.73,6160765.76,1
126049,0.25,5056,-8.46,6400,435805.73,6160765.76,1
127049,0.25,5057,-8.21,5943,436305.73,6160765.76,1
128049,0.25,5058,-8.66,5493,436805.73,6160765.76,1
129049,0.25,5059,-8.47,5053,437305.73,6160765.76,1
130049,0.25,5060,-7.32,4621,437805.73,6160765.76,1
131049,0.25,5061,-6.16,4178,438305.73,6160765.76,1
132049,0.25,5062,-5.4,3727,438805.73,6160765.76,1
133049,0.25,5063,-5.1,3269,439305.73,6160765.76,1
134049,0.25,5064,-4.82,2812,439805.73,6160765.76,1
135049,0.25,5065,-5.96,2358,440305.73,6160765.76,1
136049,0.25,5066,-5.98,1899,440805.73,6160765.76,1
137049,0.25,5067,-5.74,1449,441305.73,6160765.76,1
138049,0.25,5068,-4.95,997,441805.73,6160765.76,1
139049,0.25,5069,-3.34,539,442305.73,6160765.76,1
37048,0.25,5070,-31.32,50338,391305.73,6161265.76,1
38048,0.25,5071,-32.37,49839,391805.73,6161265.76,1
39048,0.25,5072,-33.48,49340,392305.73,6161265.76,1
40048,0.25,5073,-34.68,48841,392805.73,6161265.76,1
41048,0.25,5074,-35.8,48343,393305.73,6161265.76,1
42048,0.25,5075,-34.2,47844,393805.73,6161265.76,1
43048,0.25,5076,-32.63,47346,394305.73,6161265.76,1
44048,0.25,5077,-31.39,46847,394805.73,6161265.76,1
45048,0.25,5078,-30.61,46349,395305.73,6161265.76,1
46048,0.25,5079,-30.12,45850,395805.73,6161265.76,1
47048,0.25,5080,-29.8,45352,396305.73,6161265.76,1
48048,0.25,5081,-29.57,44853,396805.73,6161265.76,1
49048,0.25,5082,-29.12,44355,397305.73,6161265.76,1
50048,0.25,5083,-28.29,43856,397805.73,6161265.76,1
51048,0.25,5084,-27.13,43358,398305.73,6161265.76,1
52048,0.25,5085,-25.95,42860,398805.73,6161265.76,1
53048,0.25,5086,-24.8,42362,399305.73,6161265.76,1
54048,0.25,5087,-23.46,41863,399805.73,6161265.76,1
55048,0.25,5088,-21.67,41365,400305.73,6161265.76,1
56048,0.25,5089,-20.05,40867,400805.73,6161265.76,1
57048,0.25,5090,-18.06,40369,401305.73,6161265.76,1
58048,0.25,5091,-14.78,39871,401805.73,6161265.76,1
59048,0.25,5092,-11.43,39373,402305.73,6161265.76,1
60048,0.25,5093,-9.41,38875,402805.73,6161265.76,1
61048,0.25,5094,-9.11,38377,403305.73,6161265.76,1
62048,0.25,5095,-9.13,37880,403805.73,6161265.76,1
63048,0.25,5096,-9.65,37382,404305.73,6161265.76,1
64048,0.25,5097,-10.19,36884,404805.73,6161265.76,1
65048,0.25,5098,-10.75,36387,405305.73,6161265.76,1
66048,0.25,5099,-11.54,35889,405805.73,6161265.76,1
67048,0.25,5100,-12.54,35392,406305.73,6161265.76,1
68048,0.25,5101,-13.15,34894,406805.73,6161265.76,1
69048,0.25,5102,-13.46,34397,407305.73,6161265.76,1
70048,0.25,5103,-13.66,33900,407805.73,6161265.76,1
71048,0.25,5104,-13.25,33402,408305.73,6161265.76,1
72048,0.25,5105,-12.68,32905,408805.73,6161265.76,1
73048,0.25,5106,-11.67,32408,409305.73,6161265.76,1
74048,0.25,5107,-10.54,31911,409805.73,6161265.76,1
75048,0.25,5108,-10.65,31415,410305.73,6161265.76,1
76048,0.25,5109,-10.99,30918,410805.73,6161265.76,1
77048,0.25,5110,-11.08,30421,411305.73,6161265.76,1
78048,0.25,5111,-11.2,29925,411805.73,6161265.76,1
79048,0.25,5112,-11.36,29429,412305.73,6161265.76,1
80048,0.25,5113,-11.46,28932,412805.73,6161265.76,1
81048,0.25,5114,-11.71,28436,413305.73,6161265.76,1
82048,0.25,5115,-11.88,27940,413805.73,6161265.76,1
83048,0.25,5116,-11.97,27444,414305.73,6161265.76,1
84048,0.25,5117,-12.53,26949,414805.73,6161265.76,1
85048,0.25,5118,-13.2,26453,415305.73,6161265.76,1
86048,0.25,5119,-13.13,25958,415805.73,6161265.76,1
87048,0.25,5120,-12.69,25463,416305.73,6161265.76,1
88048,0.25,5121,-12.97,24968,416805.73,6161265.76,1
89048,0.25,5122,-13.91,24473,417305.73,6161265.76,1
90048,0.25,5123,-14.37,23979,417805.73,6161265.76,1
91048,0.25,5124,-13.35,23484,418305.73,6161265.76,1
92048,0.25,5125,-13.03,22990,418805.73,6161265.76,1
93048,0.25,5126,-13.67,22497,419305.73,6161265.76,1
94048,0.25,5127,-13.7,22003,419805.73,6161265.76,1
95048,0.25,5128,-13.58,21510,420305.73,6161265.76,1
96048,0.25,5129,-13.89,21017,420805.73,6161265.76,1
97048,0.25,5130,-14.23,20524,421305.73,6161265.76,1
98048,0.25,5131,-15.16,20032,421805.73,6161265.76,1
99048,0.25,5132,-16.29,19539,422305.73,6161265.76,1
100048,0.25,5133,-17.56,19047,422805.73,6161265.76,1
101048,0.25,5134,-18.92,18556,423305.73,6161265.76,1
102048,0.25,5135,-20.01,18065,423805.73,6161265.76,1
103048,0.25,5136,-20.51,17574,424305.73,6161265.76,1
104048,0.25,5137,-20.37,17084,424805.73,6161265.76,1
105048,0.25,5138,-19.3,16595,425305.73,6161265.76,1
106048,0.25,5139,-17.11,16106,425805.73,6161265.76,1
107048,0.25,5140,-15.33,15618,426305.73,6161265.76,1
108048,0.25,5141,-13.87,15131,426805.73,6161265.76,1
109048,0.25,5142,-12.34,14644,427305.73,6161265.76,1
110048,0.25,5143,-11.21,14159,427805.73,6161265.76,1
111048,0.25,5144,-10.25,13674,428305.73,6161265.76,1
112048,0.25,5145,-10.54,13191,428805.73,6161265.76,1
113048,0.25,5146,-11.22,12709,429305.73,6161265.76,1
114048,0.25,5147,-11.34,12228,429805.73,6161265.76,1
115048,0.25,5148,-11.3,11750,430305.73,6161265.76,1
116048,0.25,5149,-11.08,11271,430805.73,6161265.76,1
117048,0.25,5150,-11.48,10794,431305.73,6161265.76,1
118048,0.25,5151,-11.86,10318,431805.73,6161265.76,1
119048,0.25,5152,-11.5,9845,432305.73,6161265.76,1
120048,0.25,5153,-11.11,9375,432805.73,6161265.76,1
121048,0.25,5154,-10.46,8908,433305.73,6161265.76,1
122048,0.25,5155,-9.75,8442,433805.73,6161265.76,1
123048,0.25,5156,-9.78,7977,434305.73,6161265.76,1
124048,0.25,5157,-9.48,7516,434805.73,6161265.76,1
125048,0.25,5158,-8.94,7060,435305.73,6161265.76,1
126048,0.25,5159,-8.59,6611,435805.73,6161265.76,1
127048,0.25,5160,-8.14,6169,436305.73,6161265.76,1
128048,0.25,5161,-8.65,5736,436805.73,6161265.76,1
129048,0.25,5162,-8.34,5296,437305.73,6161265.76,1
130048,0.25,5163,-7.57,4843,437805.73,6161265.76,1
131048,0.25,5164,-6.29,4385,438305.73,6161265.76,1
132048,0.25,5165,-5.62,3929,438805.73,6161265.76,1
133048,0.25,5166,-5.32,3473,439305.73,6161265.76,1
134048,0.25,5167,-5.24,3016,439805.73,6161265.76,1
